file,text_id,strategy,error,parse_success
Results/Readability_Results/dataset_with_readability.csv,174,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,174,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,174,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,174,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,175,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,175,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,175,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,175,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,176,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,176,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,176,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,176,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,177,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,177,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,177,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,177,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,178,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,178,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,178,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,178,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,179,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,179,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,179,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,179,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,180,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,180,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,180,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,180,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,181,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,181,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,181,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,181,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,182,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,182,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,182,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,182,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,183,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,183,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,183,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,183,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,184,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,184,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,184,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,184,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,185,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,185,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,185,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,185,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,186,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,186,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,186,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,186,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,187,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,187,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,187,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,187,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,188,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,188,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,188,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,188,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,189,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,189,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,189,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,189,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,190,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,190,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,190,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,190,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,191,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,191,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,191,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,191,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,192,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,192,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,192,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,192,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,193,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,193,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,193,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,193,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,194,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,194,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,194,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,194,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,195,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,195,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,195,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,195,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,196,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,196,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,196,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,196,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,197,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,197,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,197,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,197,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,198,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,198,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,198,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,198,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,199,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,199,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,199,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,199,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,200,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,200,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,200,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,200,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,201,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,201,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,201,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,201,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,202,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,202,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,202,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,202,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,203,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,203,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,203,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,203,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,204,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,204,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,204,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,204,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,205,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,205,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,205,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,205,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,206,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,206,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,206,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,206,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,207,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,207,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,207,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,207,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,208,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,208,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,208,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,208,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,209,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,209,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,209,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,209,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,210,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,210,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,210,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,210,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,211,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,211,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,211,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,211,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,212,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,212,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,212,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,212,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,213,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,213,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,213,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,213,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,214,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,214,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,214,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,214,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,215,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,215,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,215,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,215,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,216,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,216,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,216,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,216,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,217,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,217,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,217,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,217,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,218,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,218,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,218,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,218,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,219,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,219,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,219,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,219,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,220,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,220,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,220,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,220,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,221,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,221,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,221,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,221,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,222,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,222,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,222,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,222,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,223,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,223,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,223,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,223,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,224,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,224,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,224,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,224,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,225,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,225,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,225,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,225,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,226,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,226,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,226,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,226,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,227,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,227,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,227,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,227,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,228,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,228,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,228,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,228,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,229,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,229,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,229,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,229,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,230,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,230,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,230,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,230,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,231,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,231,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,231,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,231,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,232,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,232,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,232,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,232,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,233,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,233,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,233,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,233,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,234,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,234,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,234,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,234,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,235,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,235,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,235,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,235,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,236,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,236,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,236,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,236,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,237,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,237,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,237,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,237,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,238,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,238,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,238,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,238,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,239,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,239,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,239,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,239,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,240,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,240,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,240,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,240,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,241,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,241,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,241,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,241,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,242,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,242,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,242,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,242,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,243,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,243,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,243,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,243,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,244,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,244,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,244,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,244,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,245,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,245,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,245,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,245,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,246,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,246,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,246,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,246,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,247,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,247,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,247,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,247,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,248,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,248,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,248,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,248,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,249,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,249,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,249,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,249,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,250,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,250,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,250,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,250,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,251,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,251,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,251,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,251,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,252,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,252,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,252,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,252,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,253,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,253,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,253,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,253,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,254,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,254,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,254,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,254,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,255,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,255,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,255,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,255,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,256,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,256,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,256,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,256,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,257,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,257,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,257,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,257,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,258,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,258,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,258,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,258,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,259,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,259,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,259,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,259,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,260,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,260,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,260,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,260,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,261,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,261,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,261,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,261,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,262,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,262,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,262,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,262,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,263,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,263,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,263,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,263,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,264,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,264,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,264,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,264,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,265,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,265,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,265,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,265,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,266,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,266,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,266,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,266,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,267,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,267,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,267,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,267,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,268,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,268,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,268,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,268,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,269,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,269,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,269,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,269,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,270,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,270,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,270,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,270,persona3,Connection error.,False
